order_id,order_date,year,month,region,state,category,sub_category,product_name,sales
CA-2018-139080,2018-01-23,2018,1,West,Washington,"Office Supplies",Paper,"Xerox 192",6.48
CA-2018-139080,2018-01-23,2018,1,West,Washington,"Office Supplies",Paper,"Xerox 212",25.92
CA-2018-139080,2018-01-23,2018,1,West,Washington,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",19.68
US-2017-139486,2017-05-21,2017,5,West,California,Technology,Accessories,"Logitech P710e Mobile Speakerphone",66.26
US-2017-139486,2017-05-21,2017,5,West,California,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.18
CA-2016-163181,2016-11-07,2016,11,Central,Texas,Technology,Machines,"Canon PC170 Desktop Personal Copier",287.91
CA-2016-163181,2016-11-07,2016,11,Central,Texas,"Office Supplies",Storage,"Fellowes Recycled Storage Drawers",177.65
CA-2016-163181,2016-11-07,2016,11,Central,Texas,"Office Supplies",Binders,"Avery Recycled Flexi-View Covers for Binding Systems",32.06
CA-2016-163181,2016-11-07,2016,11,Central,Texas,Furniture,Furnishings,"Tenex Chairmats For Use with Hard Floors",64.96
CA-2016-163181,2016-11-07,2016,11,Central,Texas,"Office Supplies",Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78
CA-2016-163181,2016-11-07,2016,11,Central,Texas,"Office Supplies",Art,"Lumber Crayons",23.64
CA-2016-134922,2016-11-07,2016,11,East,Pennsylvania,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.40
CA-2016-102848,2016-11-07,2016,11,West,California,Furniture,Chairs,"Safco Contoured Stacking Chairs",190.72
CA-2018-107244,2018-09-07,2018,9,West,California,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
US-2018-129441,2018-09-07,2018,9,West,California,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",47.94
CA-2016-165050,2016-12-07,2016,12,East,"New York",Technology,Phones,"Digium D40 VoIP phone",773.94
CA-2016-165050,2016-12-07,2016,12,East,"New York","Office Supplies",Binders,"Avery Durable Slant Ring Binders With Label Holder",6.69
CA-2016-165050,2016-12-07,2016,12,East,"New York","Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",21.36
CA-2016-135272,2016-12-07,2016,12,West,California,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",79.92
CA-2016-134894,2016-12-07,2016,12,South,Kentucky,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92
CA-2016-134894,2016-12-07,2016,12,South,Kentucky,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",152.94
CA-2015-139017,2015-05-11,2015,5,Central,Texas,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",46.86
CA-2015-103849,2015-05-11,2015,5,Central,Texas,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11
CA-2015-103849,2015-05-11,2015,5,Central,Texas,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",100.79
CA-2015-103849,2015-05-11,2015,5,Central,Texas,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",58.11
CA-2018-162250,2018-11-24,2018,11,West,California,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",7.78
CA-2018-137085,2018-06-29,2018,6,West,California,"Office Supplies",Binders,"Satellite Sectional Post Binders",312.55
CA-2018-138149,2018-06-29,2018,6,West,California,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31
CA-2018-138149,2018-06-29,2018,6,West,California,"Office Supplies",Art,"Newell 328",11.68
CA-2018-138149,2018-06-29,2018,6,West,California,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71
CA-2018-138149,2018-06-29,2018,6,West,California,"Office Supplies",Binders,"GBC DocuBind TL200 Manual Binding Machine",895.92
CA-2015-130421,2015-03-03,2015,3,Central,Texas,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",176.77
CA-2017-121993,2017-06-10,2017,6,East,Pennsylvania,"Office Supplies",Labels,"Avery 487",23.62
CA-2018-154123,2018-11-20,2018,11,South,Kentucky,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",27.58
CA-2016-167745,2016-09-18,2016,9,West,California,Furniture,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",24.40
CA-2016-167745,2016-09-18,2016,9,West,California,"Office Supplies",Supplies,"Elite 5" Scissors",16.90
CA-2016-167745,2016-09-18,2016,9,West,California,"Office Supplies",Art,"Quartet Omega Colored Chalk, 12/Pack",11.68
CA-2016-132906,2016-09-10,2016,9,West,California,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",51.52
CA-2016-136658,2016-09-10,2016,9,East,"New York","Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",6.08
CA-2016-117772,2016-09-10,2016,9,West,Washington,"Office Supplies",Storage,"Belkin 19" Center-Weighted Shelf, Gray",353.88
CA-2016-108672,2016-09-10,2016,9,West,California,Furniture,Furnishings,"Seth Thomas 13 1/2" Wall Clock",106.68
CA-2018-142489,2018-11-14,2018,11,Central,Texas,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",21.99
CA-2018-124261,2018-11-14,2018,11,West,California,"Office Supplies",Art,"Newell 347",34.24
CA-2018-119809,2018-08-18,2018,8,West,Washington,Furniture,Furnishings,"Contract Clock, 14", Brown",65.94
CA-2018-119809,2018-08-18,2018,8,West,Washington,"Office Supplies",Storage,"Letter Size Cart",1000.02
CA-2018-119809,2018-08-18,2018,8,West,Washington,"Office Supplies",Binders,"Fellowes PB300 Plastic Comb Binding Machine",2793.53
CA-2018-113530,2018-05-19,2018,5,West,California,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",36.32
CA-2018-113530,2018-05-19,2018,5,West,California,"Office Supplies",Art,"Newell 314",5.58
CA-2018-113530,2018-05-19,2018,5,West,California,"Office Supplies",Art,"Newell 310",3.52
CA-2018-113530,2018-05-19,2018,5,West,California,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41
CA-2016-121391,2016-10-04,2016,10,West,California,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96
CA-2017-167241,2017-08-15,2017,8,West,California,"Office Supplies",Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52
CA-2017-167241,2017-08-15,2017,8,West,California,Technology,Phones,"AT&T 841000 Phone",165.60
CA-2017-167241,2017-08-15,2017,8,West,California,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",17.94
CA-2017-167241,2017-08-15,2017,8,West,California,Furniture,Furnishings,"Luxo Professional Magnifying Clamp-On Fluorescent Lamps",312.03
US-2018-123204,2018-07-21,2018,7,East,"New York","Office Supplies",Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
CA-2017-132661,2017-10-23,2017,10,East,"New York","Office Supplies",Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.40
CA-2017-151323,2017-10-23,2017,10,West,Washington,"Office Supplies",Fasteners,"Advantus SlideClip Paper Clips",17.05
US-2018-102288,2018-06-19,2018,6,Central,Texas,"Office Supplies",Paper,"Xerox 1982",146.18
US-2018-102288,2018-06-19,2018,6,Central,Texas,"Office Supplies",Appliances,"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum",0.44
US-2018-102288,2018-06-19,2018,6,Central,Texas,"Office Supplies",Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.26
US-2017-148334,2017-08-22,2017,8,Central,Texas,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31
CA-2017-140256,2017-08-22,2017,8,West,California,"Office Supplies",Art,"Newell 346",5.76
CA-2017-120250,2017-09-19,2017,9,East,Pennsylvania,Furniture,Furnishings,"Nu-Dell Oak Frame",25.63
US-2017-114888,2017-09-19,2017,9,West,California,"Office Supplies",Supplies,"Kleencut Forged Office Shears by Acme United Corporation",6.24
US-2017-114888,2017-09-19,2017,9,West,California,"Office Supplies",Binders,"Cardinal Holdit Business Card Pockets",11.95
CA-2017-119018,2017-11-04,2017,11,West,California,"Office Supplies",Paper,"Xerox 229",38.88
CA-2017-119018,2017-11-04,2017,11,West,California,"Office Supplies",Binders,"Acco Economy Flexible Poly Round Ring Binder",4.18
CA-2017-119018,2017-11-04,2017,11,West,California,"Office Supplies",Binders,"Tuff Stuff Recycled Round Ring Binders",7.71
US-2017-111563,2017-11-04,2017,11,Central,Texas,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11
US-2017-111563,2017-11-04,2017,11,Central,Texas,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.38
CA-2017-163755,2017-11-04,2017,11,West,Washington,Furniture,Furnishings,"Tenex "The Solids" Textured Chair Mats",209.88
CA-2018-117128,2018-12-05,2018,12,East,"New York","Office Supplies",Labels,"Avery 52",11.07
CA-2018-117128,2018-12-05,2018,12,East,"New York","Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4" x 6"",21.60
US-2018-126053,2018-12-05,2018,12,East,"New York","Office Supplies",Labels,"Self-Adhesive Removable Labels",9.45
US-2018-126053,2018-12-05,2018,12,East,"New York",Furniture,Furnishings,"Magnifier Swing Arm Lamp",41.96
CA-2018-162075,2018-03-18,2018,3,Central,Texas,Technology,Phones,"Pyle PMP37LED",537.54
CA-2018-122007,2018-03-18,2018,3,West,California,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",90.86
CA-2017-164511,2017-11-19,2017,11,East,"New York","Office Supplies",Storage,"Advantus Rolling Storage Box",68.60
CA-2017-164511,2017-11-19,2017,11,East,"New York","Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96
CA-2017-164511,2017-11-19,2017,11,East,"New York","Office Supplies",Binders,"Avery Hanging File Binders",14.35
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Binders,"Avery Hidden Tab Dividers for Binding Systems",1.19
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Paper,"Xerox 1905",10.37
US-2017-110156,2017-11-19,2017,11,Central,Texas,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",71.96
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.97
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Fasteners,Staples,58.37
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78
US-2017-110156,2017-11-19,2017,11,Central,Texas,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.33
US-2017-110156,2017-11-19,2017,11,Central,Texas,"Office Supplies",Storage,"Tennsco Lockers, Gray",100.70
CA-2015-107139,2015-07-05,2015,7,West,California,"Office Supplies",Binders,"Vinyl Sectional Post Binders",180.96
CA-2015-130624,2015-06-21,2015,6,East,"New York","Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.70
CA-2015-130624,2015-06-21,2015,6,East,"New York",Technology,Phones,"GE 2-Jack Phone Line Splitter",617.97
CA-2015-130624,2015-06-21,2015,6,East,"New York","Office Supplies",Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"",19.65
CA-2016-131534,2016-03-28,2016,3,West,California,"Office Supplies",Paper,"Xerox 1977",33.40
CA-2016-131534,2016-03-28,2016,3,West,California,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24
CA-2016-165162,2016-05-14,2016,5,West,California,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
US-2018-163657,2018-09-02,2018,9,West,California,Furniture,Tables,"Hon 2111 Invitation Series Straight Table",236.53
US-2018-163657,2018-09-02,2018,9,West,California,"Office Supplies",Binders,"Acco Translucent Poly Ring Binders",18.72
CA-2018-114216,2018-09-02,2018,9,East,Pennsylvania,"Office Supplies",Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set",12.19
CA-2018-111388,2018-09-02,2018,9,West,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.98
CA-2018-146983,2018-09-02,2018,9,South,Kentucky,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",1577.94
CA-2016-116512,2016-04-09,2016,4,East,"New York","Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",17.94
CA-2015-130092,2015-01-11,2015,1,East,Delaware,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94
CA-2015-104472,2015-06-02,2015,6,West,Utah,Furniture,Furnishings,"Aluminum Document Frame",73.32
CA-2015-104472,2015-06-02,2015,6,West,Utah,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",59.81
US-2017-116442,2017-12-15,2017,12,West,California,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76
CA-2015-117429,2015-10-07,2015,10,East,Pennsylvania,Furniture,Furnishings,"Seth Thomas 16" Steel Case Clock",129.92
CA-2017-106397,2017-07-07,2017,7,West,Utah,"Office Supplies",Art,"Boston KS Multi-Size Manual Pencil Sharpener",45.98
CA-2017-106397,2017-07-07,2017,7,West,Utah,"Office Supplies",Paper,"Xerox 226",12.96
CA-2017-161025,2017-12-03,2017,12,West,California,"Office Supplies",Storage,"Fellowes Staxonsteel Drawer Files",772.68
CA-2015-112326,2015-01-04,2015,1,Central,Illinois,"Office Supplies",Binders,"GBC Standard Plastic Binding Systems Combs",3.54
CA-2015-112326,2015-01-04,2015,1,Central,Illinois,"Office Supplies",Storage,"SAFCO Boltless Steel Shelving",272.74
CA-2015-112326,2015-01-04,2015,1,Central,Illinois,"Office Supplies",Labels,"Avery 508",11.78
CA-2017-117919,2017-08-27,2017,8,Central,Texas,"Office Supplies",Paper,"Southworth 25% Cotton Premium Laser Paper and Envelopes",79.92
CA-2017-117919,2017-08-27,2017,8,Central,Texas,"Office Supplies",Storage,"Portfile Personal File Boxes",14.16
CA-2015-139192,2015-05-27,2015,5,West,California,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",99.99
CA-2015-139192,2015-05-27,2015,5,West,California,Technology,Phones,"Plantronics HL10 Handset Lifter",1113.50
CA-2018-152926,2018-10-02,2018,10,Central,Texas,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Plus Surge Suppressor",21.98
CA-2018-152926,2018-10-02,2018,10,Central,Texas,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",15.22
CA-2018-137414,2018-10-02,2018,10,West,California,Technology,Machines,"Ricoh - Ink Collector Unit for GX3000 Series Printers",369.16
CA-2018-137414,2018-10-02,2018,10,West,California,Furniture,Furnishings,"Dax Clear Box Frame",17.46
CA-2018-105914,2018-10-02,2018,10,West,California,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",1575.14
CA-2018-105914,2018-10-02,2018,10,West,California,"Office Supplies",Binders,"Performers Binder/Pad Holder, Black",112.12
CA-2016-112319,2016-08-31,2016,8,West,California,"Office Supplies",Paper,"Xerox 226",58.32
CA-2015-157147,2015-01-13,2015,1,West,California,"Office Supplies",Art,"4009 Highlighters by Sanford",19.90
CA-2015-157147,2015-01-13,2015,1,West,California,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334.00
CA-2015-157147,2015-01-13,2015,1,West,California,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",1325.85
CA-2017-126935,2017-05-19,2017,5,West,California,"Office Supplies",Binders,"GBC Personal VeloBind Strips",9.58
CA-2018-164329,2018-01-30,2018,1,West,California,"Office Supplies",Storage,"Space Solutions Commercial Steel Shelving",129.30
CA-2015-111773,2015-06-29,2015,6,East,"New York","Office Supplies",Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
CA-2016-126137,2016-10-03,2016,10,West,California,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.67
CA-2018-142867,2018-03-17,2018,3,Central,Texas,"Office Supplies",Paper,"Xerox 1900",10.27
CA-2018-142867,2018-03-17,2018,3,Central,Texas,"Office Supplies",Binders,"GBC Plasticlear Binding Covers",13.78
CA-2016-110870,2016-12-12,2016,12,West,California,"Office Supplies",Supplies,"Staple remover",25.76
CA-2016-110870,2016-12-12,2016,12,West,California,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",299.94
CA-2018-133074,2018-09-21,2018,9,West,California,"Office Supplies",Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86
CA-2018-132262,2018-09-21,2018,9,West,Washington,Technology,Accessories,"Logitech M510 Wireless Mouse",79.98
CA-2018-132262,2018-09-21,2018,9,West,Washington,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",71.98
CA-2017-136133,2017-08-18,2017,8,East,"New York","Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",355.32
CA-2017-119683,2017-03-12,2017,3,East,"New York","Office Supplies",Envelopes,"Staple envelope",29.34
CA-2017-127138,2017-03-12,2017,3,West,California,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",770.35
CA-2017-127138,2017-03-12,2017,3,West,California,"Office Supplies",Envelopes,"Security-Tint Envelopes",30.56
CA-2017-127138,2017-03-12,2017,3,West,California,"Office Supplies",Appliances,"Euro-Pro Shark Turbo Vacuum",154.90
CA-2017-127138,2017-03-12,2017,3,West,California,"Office Supplies",Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand",676.55
US-2017-119270,2017-03-12,2017,3,West,California,"Office Supplies",Paper,"Hammermill Color Copier Paper (28Lb. and 96 Bright)",19.98
CA-2018-169054,2018-04-22,2018,4,East,Pennsylvania,Furniture,Furnishings,"Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped",254.35
CA-2015-168305,2015-11-01,2015,11,West,California,"Office Supplies",Paper,"Easy-staple paper",21.40
CA-2015-168305,2015-11-01,2015,11,West,California,"Office Supplies",Labels,"Avery 475",44.40
CA-2018-161774,2018-05-14,2018,5,Central,Texas,"Office Supplies",Paper,"Xerox 1937",76.86
CA-2018-161774,2018-05-14,2018,5,Central,Texas,Technology,Phones,"PayAnywhere Card Reader",7.99
CA-2018-161774,2018-05-14,2018,5,Central,Texas,"Office Supplies",Paper,"Xerox 1936",47.95
CA-2018-161774,2018-05-14,2018,5,Central,Texas,"Office Supplies",Art,"Newell 309",46.20
CA-2018-161774,2018-05-14,2018,5,Central,Texas,Furniture,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",899.43
CA-2018-129357,2018-05-14,2018,5,West,Washington,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",64.40
CA-2018-129357,2018-05-14,2018,5,West,Washington,"Office Supplies",Paper,"Xerox 1917",440.19
CA-2017-149370,2017-09-15,2017,9,East,Pennsylvania,"Office Supplies",Paper,"Xerox 1968",5.34
CA-2015-140858,2015-06-28,2015,6,East,Pennsylvania,"Office Supplies",Paper,"Xerox 1941",335.52
CA-2015-140858,2015-06-28,2015,6,East,Pennsylvania,"Office Supplies",Binders,"GBC Recycled Grain Textured Covers",31.09
CA-2015-140858,2015-06-28,2015,6,East,Pennsylvania,Furniture,Chairs,"Global Leather Executive Chair",1228.47
CA-2015-140858,2015-06-28,2015,6,East,Pennsylvania,"Office Supplies",Binders,"Self-Adhesive Ring Binder Labels",3.17
CA-2015-140858,2015-06-28,2015,6,East,Pennsylvania,"Office Supplies",Paper,"Xerox 1995",41.47
CA-2015-158771,2015-05-09,2015,5,South,Kentucky,"Office Supplies",Paper,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",45.36
CA-2015-158771,2015-05-09,2015,5,South,Kentucky,"Office Supplies",Labels,"Avery 506",20.65
CA-2015-158771,2015-05-09,2015,5,South,Kentucky,"Office Supplies",Labels,"Avery 518",9.45
CA-2015-158771,2015-05-09,2015,5,South,Kentucky,"Office Supplies",Storage,"Fellowes Super Stor/Drawer",83.25
CA-2017-111318,2017-07-23,2017,7,Central,Texas,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",115.14
US-2017-137547,2017-03-07,2017,3,Central,Texas,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",21.07
CA-2016-110891,2016-11-20,2016,11,East,Pennsylvania,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37
US-2016-158589,2016-11-20,2016,11,West,California,Furniture,Furnishings,"Dana Swing-Arm Lamps",32.04
CA-2018-144463,2018-01-01,2018,1,West,California,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock",474.43
US-2015-169390,2015-02-07,2015,2,East,"New York","Office Supplies",Storage,"Acco Perma 4000 Stacking Storage Drawers",64.96
CA-2017-134803,2017-05-28,2017,5,West,California,Technology,Machines,"Okidata C331dn Printer",558.40
CA-2017-134803,2017-05-28,2017,5,West,California,"Office Supplies",Binders,"Wilson Jones Hanging View Binder, White, 1"",22.72
CA-2017-134803,2017-05-28,2017,5,West,California,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",131.60
CA-2017-134803,2017-05-28,2017,5,West,California,"Office Supplies",Paper,"Xerox 1991",182.72
CA-2017-134803,2017-05-28,2017,5,West,California,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",262.24
CA-2017-106460,2017-02-19,2017,2,West,California,"Office Supplies",Paper,"Xerox 1880",70.88
CA-2017-134362,2017-09-29,2017,9,East,Pennsylvania,"Office Supplies",Labels,"Avery 483",15.94
CA-2017-138037,2017-09-29,2017,9,West,California,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",27.24
CA-2015-153808,2015-04-06,2015,4,West,California,Technology,Accessories,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",299.97
CA-2015-153808,2015-04-06,2015,4,West,California,"Office Supplies",Binders,"Avery Trapezoid Ring Binder, 3" Capacity, Black, 1040 sheets",65.57
CA-2015-153808,2015-04-06,2015,4,West,California,"Office Supplies",Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",70.95
CA-2015-102652,2015-04-06,2015,4,West,California,"Office Supplies",Paper,"Xerox 194",55.48
CA-2015-102652,2015-04-06,2015,4,West,California,"Office Supplies",Paper,"Xerox 211",19.44
CA-2015-102652,2015-04-06,2015,4,West,California,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",33.11
CA-2015-102652,2015-04-06,2015,4,West,California,Furniture,Furnishings,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",91.96
CA-2018-159793,2018-08-25,2018,8,East,Pennsylvania,Furniture,Bookcases,"Bush Somerset Collection Bookcase",130.98
CA-2015-103940,2015-09-17,2015,9,West,Washington,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",137.24
CA-2015-103940,2015-09-17,2015,9,West,Washington,Furniture,Furnishings,"Executive Impressions 12" Wall Clock",35.34
CA-2015-103940,2015-09-17,2015,9,West,Washington,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",57.93
CA-2015-103940,2015-09-17,2015,9,West,Washington,"Office Supplies",Storage,"Eldon Gobal File Keepers",30.28
CA-2018-111689,2018-11-30,2018,11,East,"New York",Furniture,Chairs,"SAFCO Arco Folding Chair",1242.90
CA-2018-111689,2018-11-30,2018,11,East,"New York","Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",68.47
CA-2018-107314,2018-11-30,2018,11,West,California,Furniture,Furnishings,"Contemporary Borderless Frame",25.83
CA-2016-141040,2016-10-09,2016,10,East,"New York","Office Supplies",Paper,"Xerox 1895",23.92
CA-2016-141040,2016-10-09,2016,10,East,"New York",Technology,Phones,"Jawbone JAMBOX Wireless Bluetooth Speaker",631.96
US-2018-123463,2018-12-23,2018,12,West,California,"Office Supplies",Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48
CA-2015-118304,2015-04-29,2015,4,East,Delaware,Technology,Phones,"Square Credit Card Reader",19.98
CA-2016-115420,2016-04-25,2016,4,West,California,"Office Supplies",Envelopes,"Laser & Ink Jet Business Envelopes",21.34
CA-2018-163531,2018-06-26,2018,6,East,"New York",Technology,Phones,"Mophie Juice Pack Helium for iPhone",239.97
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Art,"Newell 338",14.70
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",5.18
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Storage,"Standard Rollaway File with Lock",720.76
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Paper,"Xerox 1933",61.40
CA-2017-158694,2017-11-10,2017,11,West,California,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock",467.46
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Appliances,"Belkin F9S820V06 8 Outlet Surge",129.92
CA-2017-158694,2017-11-10,2017,11,West,California,"Office Supplies",Paper,"Embossed Ink Jet Note Cards",67.71
CA-2017-140634,2017-10-03,2017,10,Central,Texas,"Office Supplies",Envelopes,"Staple envelope",15.65
CA-2015-102869,2015-09-09,2015,9,East,Pennsylvania,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",135.52
CA-2015-102869,2015-09-09,2015,9,East,Pennsylvania,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.47
CA-2015-102869,2015-09-09,2015,9,East,Pennsylvania,Technology,Accessories,"Rosewill 107 Normal Keys USB Wired Standard Keyboard",64.70
CA-2015-102869,2015-09-09,2015,9,East,Pennsylvania,"Office Supplies",Paper,"Xerox 210",15.55
CA-2018-158561,2018-11-11,2018,11,South,Florida,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",1158.12
CA-2018-110842,2018-11-11,2018,11,West,California,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",121.60
CA-2018-110842,2018-11-11,2018,11,West,California,"Office Supplies",Paper,"Xerox 201",19.44
CA-2018-110842,2018-11-11,2018,11,West,California,"Office Supplies",Appliances,"Belkin 6 Outlet Metallic Surge Strip",10.89
CA-2018-101245,2018-11-27,2018,11,West,California,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",166.16
CA-2018-101245,2018-11-27,2018,11,West,California,"Office Supplies",Paper,"Tops White Computer Printout Paper",244.55
CA-2018-133207,2018-11-27,2018,11,West,California,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",57.57
US-2016-136987,2016-04-11,2016,4,West,California,"Office Supplies",Paper,"Easy-staple paper",52.76
US-2016-136987,2016-04-11,2016,4,West,California,Technology,Copiers,"Canon PC-428 Personal Copier",639.97
CA-2018-131233,2018-04-14,2018,4,East,"New York",Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.35
