order_id,order_date,year,month,category,sub_category,product_name,region,state,city,sales
US-2017-159093,2017-05-09,2017,5,"Office Supplies",Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",West,California,"Los Angeles",32.04
CA-2017-128307,2017-07-25,2017,7,"Office Supplies",Envelopes,"Quality Park Security Envelopes",Central,Texas,Houston,20.94
CA-2017-111115,2017-07-25,2017,7,"Office Supplies",Fasteners,"OIC Binder Clips",West,California,"Los Angeles",21.48
CA-2017-108210,2017-05-30,2017,5,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Central,Texas,Houston,223.96
CA-2017-108210,2017-05-30,2017,5,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",Central,Texas,Houston,79.96
CA-2017-147473,2017-05-30,2017,5,"Office Supplies",Paper,"Xerox 228",West,California,"Los Angeles",38.88
CA-2017-129728,2017-05-30,2017,5,Furniture,Furnishings,"36X48 HARDFLOOR CHAIRMAT",West,California,"Los Angeles",167.84
CA-2016-112116,2016-03-16,2016,3,Furniture,Tables,"KI Adjustable-Height Table",West,Washington,Seattle,171.96
CA-2016-144722,2016-03-16,2016,3,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock",West,California,"Los Angeles",43.13
CA-2017-133697,2017-10-20,2017,10,Furniture,Chairs,"Office Star - Ergonomically Designed Knee Chair",Central,Texas,Houston,56.69
CA-2017-133697,2017-10-20,2017,10,"Office Supplies",Fasteners,Staples,Central,Texas,Houston,25.25
CA-2017-133697,2017-10-20,2017,10,"Office Supplies",Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2" x 7"",Central,Texas,Houston,51.02
CA-2017-168921,2017-10-20,2017,10,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",West,California,"Los Angeles",19.30
CA-2018-163405,2018-12-21,2018,12,"Office Supplies",Art,"Newell 317",West,California,"Los Angeles",5.88
CA-2018-163405,2018-12-21,2018,12,"Office Supplies",Art,"Newell 327",West,California,"Los Angeles",6.63
CA-2018-137456,2018-12-21,2018,12,Furniture,Furnishings,"Staple-based wall hangings",Central,Nebraska,Fremont,15.92
CA-2016-157812,2016-03-22,2016,3,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",Central,Texas,Houston,14.11
CA-2016-157812,2016-03-22,2016,3,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",Central,Texas,Houston,129.57
CA-2016-157812,2016-03-22,2016,3,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Central,Texas,Houston,18.39
CA-2018-139080,2018-01-23,2018,1,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",West,Washington,Seattle,86.35
CA-2018-139080,2018-01-23,2018,1,"Office Supplies",Paper,"Xerox 192",West,Washington,Seattle,6.48
CA-2018-139080,2018-01-23,2018,1,"Office Supplies",Paper,"Xerox 212",West,Washington,Seattle,25.92
CA-2018-139080,2018-01-23,2018,1,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",West,Washington,Seattle,19.68
US-2017-139486,2017-05-21,2017,5,Technology,Accessories,"Logitech P710e Mobile Speakerphone",West,California,"Los Angeles",66.26
US-2017-139486,2017-05-21,2017,5,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",West,California,"Los Angeles",55.18
CA-2016-163181,2016-11-07,2016,11,Technology,Machines,"Canon PC170 Desktop Personal Copier",Central,Texas,Houston,287.91
CA-2016-163181,2016-11-07,2016,11,"Office Supplies",Storage,"Fellowes Recycled Storage Drawers",Central,Texas,Houston,177.65
CA-2016-163181,2016-11-07,2016,11,"Office Supplies",Binders,"Avery Recycled Flexi-View Covers for Binding Systems",Central,Texas,Houston,32.06
CA-2016-163181,2016-11-07,2016,11,Furniture,Furnishings,"Tenex Chairmats For Use with Hard Floors",Central,Texas,Houston,64.96
CA-2016-163181,2016-11-07,2016,11,"Office Supplies",Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Central,Texas,Houston,84.78
CA-2016-163181,2016-11-07,2016,11,"Office Supplies",Art,"Lumber Crayons",Central,Texas,Houston,23.64
CA-2016-134922,2016-11-07,2016,11,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",East,Pennsylvania,Philadelphia,24.40
CA-2016-102848,2016-11-07,2016,11,Furniture,Chairs,"Safco Contoured Stacking Chairs",West,California,"Los Angeles",190.72
US-2018-129441,2018-09-07,2018,9,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",West,California,"Los Angeles",47.94
CA-2016-165050,2016-12-07,2016,12,Technology,Phones,"Digium D40 VoIP phone",East,"New York","New York City",773.94
CA-2016-165050,2016-12-07,2016,12,"Office Supplies",Binders,"Avery Durable Slant Ring Binders With Label Holder",East,"New York","New York City",6.69
CA-2016-165050,2016-12-07,2016,12,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",East,"New York","New York City",21.36
CA-2016-135272,2016-12-07,2016,12,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",West,California,"Los Angeles",79.92
CA-2016-134894,2016-12-07,2016,12,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",South,Kentucky,Henderson,283.92
CA-2016-134894,2016-12-07,2016,12,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",South,Kentucky,Henderson,152.94
CA-2015-139017,2015-05-11,2015,5,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",Central,Texas,Houston,46.86
CA-2015-103849,2015-05-11,2015,5,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Central,Texas,"Fort Worth",66.11
CA-2015-103849,2015-05-11,2015,5,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",Central,Texas,"Fort Worth",100.79
CA-2015-103849,2015-05-11,2015,5,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",Central,Texas,"Fort Worth",58.11
CA-2018-162250,2018-11-24,2018,11,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",West,California,"San Francisco",7.78
CA-2018-138149,2018-06-29,2018,6,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",West,California,"Los Angeles",62.31
CA-2018-138149,2018-06-29,2018,6,"Office Supplies",Art,"Newell 328",West,California,"Los Angeles",11.68
CA-2018-138149,2018-06-29,2018,6,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",West,California,"Los Angeles",130.71
CA-2018-138149,2018-06-29,2018,6,"Office Supplies",Binders,"GBC DocuBind TL200 Manual Binding Machine",West,California,"Los Angeles",895.92
CA-2015-130421,2015-03-03,2015,3,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",Central,Texas,Houston,176.77
CA-2017-121993,2017-06-10,2017,6,"Office Supplies",Labels,"Avery 487",East,Pennsylvania,Philadelphia,23.62
CA-2018-154123,2018-11-20,2018,11,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",South,Kentucky,Henderson,27.58
CA-2016-167745,2016-09-18,2016,9,Furniture,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",West,California,"Los Angeles",24.40
CA-2016-167745,2016-09-18,2016,9,"Office Supplies",Supplies,"Elite 5" Scissors",West,California,"Los Angeles",16.90
CA-2016-167745,2016-09-18,2016,9,"Office Supplies",Art,"Quartet Omega Colored Chalk, 12/Pack",West,California,"Los Angeles",11.68
CA-2016-132906,2016-09-10,2016,9,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",West,California,"Los Angeles",51.52
CA-2016-136658,2016-09-10,2016,9,"Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",East,"New York","New York City",6.08
CA-2016-117772,2016-09-10,2016,9,"Office Supplies",Storage,"Belkin 19" Center-Weighted Shelf, Gray",West,Washington,Seattle,353.88
CA-2016-108672,2016-09-10,2016,9,Furniture,Furnishings,"Seth Thomas 13 1/2" Wall Clock",West,California,"Los Angeles",106.68
CA-2018-142489,2018-11-14,2018,11,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",Central,Texas,Houston,21.99
CA-2018-124261,2018-11-14,2018,11,"Office Supplies",Art,"Newell 347",West,California,"Los Angeles",34.24
CA-2018-119809,2018-08-18,2018,8,Furniture,Furnishings,"Contract Clock, 14", Brown",West,Washington,Seattle,65.94
CA-2018-119809,2018-08-18,2018,8,"Office Supplies",Storage,"Letter Size Cart",West,Washington,Seattle,1000.02
CA-2018-119809,2018-08-18,2018,8,"Office Supplies",Binders,"Fellowes PB300 Plastic Comb Binding Machine",West,Washington,Seattle,2793.53
CA-2018-113530,2018-05-19,2018,5,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",West,California,"San Francisco",36.32
CA-2018-113530,2018-05-19,2018,5,"Office Supplies",Art,"Newell 314",West,California,"San Francisco",5.58
CA-2018-113530,2018-05-19,2018,5,"Office Supplies",Art,"Newell 310",West,California,"San Francisco",3.52
CA-2018-113530,2018-05-19,2018,5,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",West,California,"San Francisco",681.41
CA-2016-121391,2016-10-04,2016,10,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",West,California,"San Francisco",26.96
US-2018-123204,2018-07-21,2018,7,"Office Supplies",Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",East,"New York","New York City",17.48
CA-2017-132661,2017-10-23,2017,10,"Office Supplies",Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",East,"New York","New York City",379.40
CA-2017-151323,2017-10-23,2017,10,"Office Supplies",Fasteners,"Advantus SlideClip Paper Clips",West,Washington,Seattle,17.05
US-2018-102288,2018-06-19,2018,6,"Office Supplies",Paper,"Xerox 1982",Central,Texas,Houston,146.18
US-2018-102288,2018-06-19,2018,6,"Office Supplies",Appliances,"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum",Central,Texas,Houston,0.44
US-2018-102288,2018-06-19,2018,6,"Office Supplies",Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Central,Texas,Houston,2.26
US-2017-148334,2017-08-22,2017,8,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Central,Texas,Houston,4.31
CA-2017-140256,2017-08-22,2017,8,"Office Supplies",Art,"Newell 346",West,California,"Los Angeles",5.76
CA-2017-120250,2017-09-19,2017,9,Furniture,Furnishings,"Nu-Dell Oak Frame",East,Pennsylvania,Philadelphia,25.63
US-2017-114888,2017-09-19,2017,9,"Office Supplies",Supplies,"Kleencut Forged Office Shears by Acme United Corporation",West,California,"San Francisco",6.24
US-2017-114888,2017-09-19,2017,9,"Office Supplies",Binders,"Cardinal Holdit Business Card Pockets",West,California,"San Francisco",11.95
US-2017-111563,2017-11-04,2017,11,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Central,Texas,Houston,66.11
US-2017-111563,2017-11-04,2017,11,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Central,Texas,Houston,11.38
CA-2017-163755,2017-11-04,2017,11,Furniture,Furnishings,"Tenex "The Solids" Textured Chair Mats",West,Washington,Seattle,209.88
CA-2018-117128,2018-12-05,2018,12,"Office Supplies",Labels,"Avery 52",East,"New York","New York City",11.07
CA-2018-117128,2018-12-05,2018,12,"Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4" x 6"",East,"New York","New York City",21.60
US-2018-126053,2018-12-05,2018,12,"Office Supplies",Labels,"Self-Adhesive Removable Labels",East,"New York","New York City",9.45
US-2018-126053,2018-12-05,2018,12,Furniture,Furnishings,"Magnifier Swing Arm Lamp",East,"New York","New York City",41.96
CA-2018-162075,2018-03-18,2018,3,Technology,Phones,"Pyle PMP37LED",Central,Texas,Houston,537.54
CA-2018-122007,2018-03-18,2018,3,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",West,California,"Los Angeles",90.86
CA-2017-164511,2017-11-19,2017,11,"Office Supplies",Storage,"Advantus Rolling Storage Box",East,"New York","New York City",68.60
CA-2017-164511,2017-11-19,2017,11,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",East,"New York","New York City",64.96
CA-2017-164511,2017-11-19,2017,11,"Office Supplies",Binders,"Avery Hanging File Binders",East,"New York","New York City",14.35
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Binders,"Avery Hidden Tab Dividers for Binding Systems",Central,Texas,Houston,1.19
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Paper,"Xerox 1905",Central,Texas,Houston,10.37
US-2017-110156,2017-11-19,2017,11,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",Central,Texas,Houston,71.96
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Central,Texas,Houston,40.97
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Fasteners,Staples,Central,Texas,Houston,58.37
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Central,Texas,Houston,10.78
US-2017-110156,2017-11-19,2017,11,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Central,Texas,Houston,2.33
US-2017-110156,2017-11-19,2017,11,"Office Supplies",Storage,"Tennsco Lockers, Gray",Central,Texas,Houston,100.70
CA-2015-130624,2015-06-21,2015,6,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",East,"New York","New York City",59.70
CA-2015-130624,2015-06-21,2015,6,Technology,Phones,"GE 2-Jack Phone Line Splitter",East,"New York","New York City",617.97
CA-2015-130624,2015-06-21,2015,6,"Office Supplies",Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"",East,"New York","New York City",19.65
CA-2016-131534,2016-03-28,2016,3,"Office Supplies",Paper,"Xerox 1977",West,California,"Los Angeles",33.40
CA-2016-131534,2016-03-28,2016,3,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",West,California,"Los Angeles",166.24
CA-2016-165162,2016-05-14,2016,5,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",West,California,"Los Angeles",1117.92
US-2018-163657,2018-09-02,2018,9,Furniture,Tables,"Hon 2111 Invitation Series Straight Table",West,California,"Los Angeles",236.53
US-2018-163657,2018-09-02,2018,9,"Office Supplies",Binders,"Acco Translucent Poly Ring Binders",West,California,"Los Angeles",18.72
CA-2018-114216,2018-09-02,2018,9,"Office Supplies",Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set",East,Pennsylvania,Philadelphia,12.19
CA-2018-111388,2018-09-02,2018,9,Furniture,Chairs,"Global Leather Task Chair, Black",West,Washington,Seattle,215.98
CA-2018-146983,2018-09-02,2018,9,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",South,Kentucky,Henderson,1577.94
CA-2016-116512,2016-04-09,2016,4,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",East,"New York","New York City",17.94
CA-2015-130092,2015-01-11,2015,1,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",East,Delaware,Dover,9.94
CA-2015-104472,2015-06-02,2015,6,Furniture,Furnishings,"Aluminum Document Frame",West,Utah,Orem,73.32
CA-2015-104472,2015-06-02,2015,6,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",West,Utah,Orem,59.81
CA-2015-117429,2015-10-07,2015,10,Furniture,Furnishings,"Seth Thomas 16" Steel Case Clock",East,Pennsylvania,Philadelphia,129.92
CA-2017-106397,2017-07-07,2017,7,"Office Supplies",Art,"Boston KS Multi-Size Manual Pencil Sharpener",West,Utah,Orem,45.98
CA-2017-106397,2017-07-07,2017,7,"Office Supplies",Paper,"Xerox 226",West,Utah,Orem,12.96
CA-2017-161025,2017-12-03,2017,12,"Office Supplies",Storage,"Fellowes Staxonsteel Drawer Files",West,California,"Los Angeles",772.68
CA-2015-112326,2015-01-04,2015,1,"Office Supplies",Binders,"GBC Standard Plastic Binding Systems Combs",Central,Illinois,Naperville,3.54
CA-2015-112326,2015-01-04,2015,1,"Office Supplies",Storage,"SAFCO Boltless Steel Shelving",Central,Illinois,Naperville,272.74
CA-2015-112326,2015-01-04,2015,1,"Office Supplies",Labels,"Avery 508",Central,Illinois,Naperville,11.78
CA-2017-117919,2017-08-27,2017,8,"Office Supplies",Paper,"Southworth 25% Cotton Premium Laser Paper and Envelopes",Central,Texas,Houston,79.92
CA-2017-117919,2017-08-27,2017,8,"Office Supplies",Storage,"Portfile Personal File Boxes",Central,Texas,Houston,14.16
CA-2015-139192,2015-05-27,2015,5,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",West,California,"San Francisco",99.99
CA-2015-139192,2015-05-27,2015,5,Technology,Phones,"Plantronics HL10 Handset Lifter",West,California,"San Francisco",1113.50
CA-2018-152926,2018-10-02,2018,10,"Office Supplies",Appliances,"Acco 6 Outlet Guardian Premium Plus Surge Suppressor",Central,Texas,Houston,21.98
CA-2018-152926,2018-10-02,2018,10,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",Central,Texas,Houston,15.22
CA-2018-137414,2018-10-02,2018,10,Technology,Machines,"Ricoh - Ink Collector Unit for GX3000 Series Printers",West,California,"San Francisco",369.16
CA-2018-137414,2018-10-02,2018,10,Furniture,Furnishings,"Dax Clear Box Frame",West,California,"San Francisco",17.46
CA-2018-105914,2018-10-02,2018,10,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",West,California,"Los Angeles",1575.14
CA-2018-105914,2018-10-02,2018,10,"Office Supplies",Binders,"Performers Binder/Pad Holder, Black",West,California,"Los Angeles",112.12
CA-2016-112319,2016-08-31,2016,8,"Office Supplies",Paper,"Xerox 226",West,California,"Los Angeles",58.32
CA-2015-157147,2015-01-13,2015,1,"Office Supplies",Art,"4009 Highlighters by Sanford",West,California,"San Francisco",19.90
CA-2015-157147,2015-01-13,2015,1,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",West,California,"San Francisco",334.00
CA-2015-157147,2015-01-13,2015,1,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",West,California,"San Francisco",1325.85
CA-2017-126935,2017-05-19,2017,5,"Office Supplies",Binders,"GBC Personal VeloBind Strips",West,California,"San Francisco",9.58
CA-2018-164329,2018-01-30,2018,1,"Office Supplies",Storage,"Space Solutions Commercial Steel Shelving",West,California,"San Francisco",129.30
CA-2015-111773,2015-06-29,2015,6,"Office Supplies",Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",East,"New York","New York City",13.92
CA-2016-126137,2016-10-03,2016,10,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",West,California,"Los Angeles",120.67
CA-2018-142867,2018-03-17,2018,3,"Office Supplies",Paper,"Xerox 1900",Central,Texas,Houston,10.27
CA-2018-142867,2018-03-17,2018,3,"Office Supplies",Binders,"GBC Plasticlear Binding Covers",Central,Texas,Houston,13.78
CA-2016-110870,2016-12-12,2016,12,"Office Supplies",Supplies,"Staple remover",West,California,"Los Angeles",25.76
CA-2016-110870,2016-12-12,2016,12,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",West,California,"Los Angeles",299.94
CA-2018-133074,2018-09-21,2018,9,"Office Supplies",Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",West,California,"San Francisco",55.86
CA-2018-132262,2018-09-21,2018,9,Technology,Accessories,"Logitech M510 Wireless Mouse",West,Washington,Seattle,79.98
CA-2018-132262,2018-09-21,2018,9,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",West,Washington,Seattle,71.98
CA-2017-136133,2017-08-18,2017,8,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",East,"New York","New York City",355.32
CA-2017-119683,2017-03-12,2017,3,"Office Supplies",Envelopes,"Staple envelope",East,"New York","New York City",29.34
CA-2017-127138,2017-03-12,2017,3,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",West,California,"San Francisco",770.35
CA-2017-127138,2017-03-12,2017,3,"Office Supplies",Envelopes,"Security-Tint Envelopes",West,California,"San Francisco",30.56
CA-2017-127138,2017-03-12,2017,3,"Office Supplies",Appliances,"Euro-Pro Shark Turbo Vacuum",West,California,"San Francisco",154.90
CA-2017-127138,2017-03-12,2017,3,"Office Supplies",Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand",West,California,"San Francisco",676.55
US-2017-119270,2017-03-12,2017,3,"Office Supplies",Paper,"Hammermill Color Copier Paper (28Lb. and 96 Bright)",West,California,"Los Angeles",19.98
CA-2018-169054,2018-04-22,2018,4,Furniture,Furnishings,"Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped",East,Pennsylvania,Philadelphia,254.35
CA-2015-168305,2015-11-01,2015,11,"Office Supplies",Paper,"Easy-staple paper",West,California,"Los Angeles",21.40
CA-2015-168305,2015-11-01,2015,11,"Office Supplies",Labels,"Avery 475",West,California,"Los Angeles",44.40
CA-2018-161774,2018-05-14,2018,5,"Office Supplies",Paper,"Xerox 1937",Central,Texas,Houston,76.86
CA-2018-161774,2018-05-14,2018,5,Technology,Phones,"PayAnywhere Card Reader",Central,Texas,Houston,7.99
CA-2018-161774,2018-05-14,2018,5,"Office Supplies",Paper,"Xerox 1936",Central,Texas,Houston,47.95
CA-2018-161774,2018-05-14,2018,5,"Office Supplies",Art,"Newell 309",Central,Texas,Houston,46.20
CA-2018-161774,2018-05-14,2018,5,Furniture,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",Central,Texas,Houston,899.43
CA-2018-129357,2018-05-14,2018,5,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",West,Washington,Seattle,64.40
CA-2018-129357,2018-05-14,2018,5,"Office Supplies",Paper,"Xerox 1917",West,Washington,Seattle,440.19
CA-2017-149370,2017-09-15,2017,9,"Office Supplies",Paper,"Xerox 1968",East,Pennsylvania,Philadelphia,5.34
CA-2015-140858,2015-06-28,2015,6,"Office Supplies",Paper,"Xerox 1941",East,Pennsylvania,Philadelphia,335.52
CA-2015-140858,2015-06-28,2015,6,"Office Supplies",Binders,"GBC Recycled Grain Textured Covers",East,Pennsylvania,Philadelphia,31.09
CA-2015-140858,2015-06-28,2015,6,Furniture,Chairs,"Global Leather Executive Chair",East,Pennsylvania,Philadelphia,1228.47
CA-2015-140858,2015-06-28,2015,6,"Office Supplies",Binders,"Self-Adhesive Ring Binder Labels",East,Pennsylvania,Philadelphia,3.17
CA-2015-140858,2015-06-28,2015,6,"Office Supplies",Paper,"Xerox 1995",East,Pennsylvania,Philadelphia,41.47
CA-2015-158771,2015-05-09,2015,5,"Office Supplies",Paper,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",South,Kentucky,Henderson,45.36
CA-2015-158771,2015-05-09,2015,5,"Office Supplies",Labels,"Avery 506",South,Kentucky,Henderson,20.65
CA-2015-158771,2015-05-09,2015,5,"Office Supplies",Labels,"Avery 518",South,Kentucky,Henderson,9.45
CA-2015-158771,2015-05-09,2015,5,"Office Supplies",Storage,"Fellowes Super Stor/Drawer",South,Kentucky,Henderson,83.25
CA-2017-111318,2017-07-23,2017,7,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",Central,Texas,Houston,115.14
US-2017-137547,2017-03-07,2017,3,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",Central,Texas,"Fort Worth",21.07
CA-2016-110891,2016-11-20,2016,11,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",East,Pennsylvania,Philadelphia,344.37
US-2016-158589,2016-11-20,2016,11,Furniture,Furnishings,"Dana Swing-Arm Lamps",West,California,"San Francisco",32.04
CA-2018-144463,2018-01-01,2018,1,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock",West,California,"Los Angeles",474.43
US-2015-169390,2015-02-07,2015,2,"Office Supplies",Storage,"Acco Perma 4000 Stacking Storage Drawers",East,"New York","New York City",64.96
CA-2017-106460,2017-02-19,2017,2,"Office Supplies",Paper,"Xerox 1880",West,California,"San Francisco",70.88
CA-2017-134362,2017-09-29,2017,9,"Office Supplies",Labels,"Avery 483",East,Pennsylvania,Philadelphia,15.94
CA-2017-138037,2017-09-29,2017,9,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",West,California,"San Francisco",27.24
CA-2015-102652,2015-04-06,2015,4,"Office Supplies",Paper,"Xerox 194",West,California,"Los Angeles",55.48
CA-2015-102652,2015-04-06,2015,4,"Office Supplies",Paper,"Xerox 211",West,California,"Los Angeles",19.44
CA-2015-102652,2015-04-06,2015,4,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",West,California,"Los Angeles",33.11
CA-2015-102652,2015-04-06,2015,4,Furniture,Furnishings,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",West,California,"Los Angeles",91.96
CA-2018-159793,2018-08-25,2018,8,Furniture,Bookcases,"Bush Somerset Collection Bookcase",East,Pennsylvania,Philadelphia,130.98
CA-2015-103940,2015-09-17,2015,9,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",West,Washington,Seattle,137.24
CA-2015-103940,2015-09-17,2015,9,Furniture,Furnishings,"Executive Impressions 12" Wall Clock",West,Washington,Seattle,35.34
CA-2015-103940,2015-09-17,2015,9,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",West,Washington,Seattle,57.93
CA-2015-103940,2015-09-17,2015,9,"Office Supplies",Storage,"Eldon Gobal File Keepers",West,Washington,Seattle,30.28
CA-2018-111689,2018-11-30,2018,11,Furniture,Chairs,"SAFCO Arco Folding Chair",East,"New York","New York City",1242.90
CA-2018-111689,2018-11-30,2018,11,"Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",East,"New York","New York City",68.47
CA-2018-107314,2018-11-30,2018,11,Furniture,Furnishings,"Contemporary Borderless Frame",West,California,"San Francisco",25.83
CA-2016-141040,2016-10-09,2016,10,"Office Supplies",Paper,"Xerox 1895",East,"New York","New York City",23.92
CA-2016-141040,2016-10-09,2016,10,Technology,Phones,"Jawbone JAMBOX Wireless Bluetooth Speaker",East,"New York","New York City",631.96
US-2018-123463,2018-12-23,2018,12,"Office Supplies",Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",West,California,"San Francisco",13.48
CA-2015-118304,2015-04-29,2015,4,Technology,Phones,"Square Credit Card Reader",East,Delaware,Dover,19.98
CA-2018-163531,2018-06-26,2018,6,Technology,Phones,"Mophie Juice Pack Helium for iPhone",East,"New York","New York City",239.97
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Art,"Newell 338",West,California,"Los Angeles",14.70
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",West,California,"Los Angeles",5.18
CA-2017-158694,2017-11-10,2017,11,"Office Supplies",Storage,"Standard Rollaway File with Lock",West,California,"Los Angeles",720.76
